Structure,Y
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N(C)CCN(C)C)cc4C3=O)c(C)n2CCN6CCN(C)CC6,0.4
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCC(CC5)N(C)C)cc3C2=O)c6cc(OC)ccc16,0.4
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)N(C)CCCN(C)C)cc3C2=O)c5cc(OC)ccc15,0.4
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)NCCN(C)C)cc4C3=O)c2c1)c6c(C)nn(C)c6C,0.4
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCS(=O)(=O)CC6)cc4C3=O)c2c1)c7c(C)nn(C)c7C,0.4
CN1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(Nc4nc(Nc5ccc(cc5)C(=O)N)c6cnn(C)c6n4)cc3)cc2,0.4
CN(CCO)C(=O)c1ccc(NC(=O)Nc2ccc(Nc3nc(Nc4ccc(cc4)C(=O)N)c5cnn(C)c5n3)cc2)cc1,0.4
CC(C)N1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(Nc4nc(Nc5ccc(cc5)C(=O)N)c6cnn(C)c6n4)cc3)cc2,0.4
O=C(CN1CCOCC1)Nc2ccc(cc2OCCC3CC3)c4cccc5C(=O)C=C(Oc45)N6CCOCC6,0.4
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5cnn6ccc2nc56,0.4
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cncc(c4)c5cnc6ccc2nn56,0.4
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cccc(c4)c5cnc6ccc2nn56,0.4
COc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,0.403
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(Oc4ccccc4)n3,0.4049
COc1ccc(cc1OC)c2ccc3nc(C)c(c4ccn(n4)S(=O)(=O)c5ccc(cc5)C#N)n3n2,0.408
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(NCc4ccccc4)n3,0.4183
CC(=O)Nc1nc(C)c(s1)c2cnc(Cl)c(c2)S(=O)(=O)C,0.42
CC(C)n1nc(C)nc1c2cn3CCOc4cc(F)c(cc4c3n2)[C@H](C)N5CCN(CC5)C(C)(C)CO,0.42188
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCc4cccc(F)c4)n3,0.4268
Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,0.43
CCOc1cc(ccc1OC)c2nn(C(C)C)c3ncnc(N)c23,0.433
Nc1ncc(cc1C(F)(F)F)c2cnc3sc(nn23)c4cccc(c4)S(=O)(=O)N5CCOCC5,0.437
CN(c1cc(ccn1)c2ccc3nc(NC(=O)C)sc3c2)S(=O)(=O)c4ccc(C)cc4,0.4377
C1CN(CCO1)c2nc(cn3cc(nc23)C4CC4)c5cccc6[nH]ncc56,0.438
Nc1cccc(c1)c2nc(N3CCOCC3)c4cc(O)ccc4n2,0.44
C(Cc1ccncc1)Nc2nc(cc(n2)c3cccc4[nH]ncc34)N5CCOCC5,0.44
CC(C)n1nc(c2ccc3ccncc3c2)c4c(N)ncnc14,0.443
Oc1cccc(c1)c2cn3cc(CN4CCOCC4)nc3c(n2)N5CCOCC5,0.444
COc1ccc(cc1OC)c2nn3c(cnc3s2)c4cnc(N5CCN(C)CC5)c(c4)C(F)(F)F,0.447
O=C1NC(=S)S/C/1=C\c2ccc3OCOc3c2,0.45
CC(C)n1nc(c2ccc3[nH]cc(C=O)c3c2)c4c(N)ncnc14,0.45
CC(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5cccc(O)c5)CC1,0.451
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCc4cccnc4)n3,0.452
COc1ccc(cc1)c2nn3c(cnc3s2)c4cnc(N)c(c4)C(F)(F)F,0.454
COc1ccc(cc1OC)c2ccc3nc(C)c(c4cncc(c4)C#N)n3n2,0.455
COc1cc(ccc1OCCNC(=O)c2cccc(c2)C#N)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3,0.456
Nc1noc2ccc(\C=C\3/SC(=O)NC3=O)cc12,0.46
CNc1nc(C)c2C=C(C(=O)Nc2n1)c3ccc(OC)nc3,0.46
COc1ccc(cc1OC)c2c[nH]c3ncc(cc23)c4cncc(N)c4,0.46
CN(c1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2)S(=O)(=O)c4cccc5cnccc45,0.4617
CC(C)n1nc(c2ccc3nc(C)ccc3c2)c4c(N)ncnc14,0.462
COc1ccc(cc1OC)c2nn(c3ncnc(N)c23)C(C)(C)C,0.464
CC(C)n1nc(c2ccc3NC(=NN)C=Cc3c2)c4c(N)ncnc14,0.467
Cc1ccncc1c2cn3cc(CN4CCN(CC4)S(=O)(=O)C)nc3c(n2)N5CCOCC5,0.468
CCNC(=S)Nc1ccc(Nc2nc3ccccc3n2c4nc(C)nc(N)n4)cc1,0.469732
Cc1nc(N)nc2N([C@@H]3CC[C@@H](O)CC3)C(=O)C(=Cc12)c4ccc(nc4)C#N,0.47
CCOc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,0.47
CC(C)(C)OC(=O)N1CCN(Cc2cn3cc(nc(N4CCOCC4)c3n2)c5cccc(O)c5)CC1,0.476
CC(C)n1nc(c2cccc(O)c2)c3c(N)ncnc13,0.48
Nc1ncnc2c1c(nn2C3CCC3)c4ccc(F)c(O)c4,0.482
Cc1nc(N)nc(n1)n2c(Nc3ccn[nH]3)nc4cc(F)c(F)cc24,0.485173
CC(=O)Nc1nc2ccc(cc2s1)c3cnccc3C,0.4856
CC(C)(C)c1nn(c2NC3=C(C(c4ccc(OCc5ccccc5)c(OCc6ccccc6)c4)c12)C(=O)CC(C)(C)C3)C(C)(C)C,0.5
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4ccc(OC)cc34)c5c(C)nn(C)c5C)\C(=O)c2c1,0.5
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c2c1)c6c(C)nn(C)c6C,0.5
COc1cc(F)c2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)NCCN)cc4C3=O)c2c1)c5c(C)nn(C)c5C,0.5
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCN(C)CC6)cc4C3=O)c(C)n2CCN7CCN(C)CC7,0.5
O.COC[C@H]1OC(=O)\C(=C\N(CC=C)CC=C)\C2=C(O)C(=O)C3=C([C@@H](C[C@@]4(C)C3CCC4=O)OC(=O)C)[C@@]12C,0.5
O.CN(N=Cc1cnn2ccc(cc12)C#N)S(=O)(=O)c3cc(ccc3Cl)[N+](=O)[O-],0.5
C(Oc1cc(nc(n1)N2CCOCC2)c3cccc4[nH]ncc34)c5ccccn5,0.5
CCN(N=Cc1cnn2ccc(cc12)C#N)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],0.5
COc1ncc2cc1NS(=O)(=O)c3cc(C(=O)NCc4cccc(c4)c5cnn6ccc2nc56)c(F)cc3F,0.5
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCC(C)(C)C)n3,0.5013
COc1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2,0.5052
CC(C)Nc1cc(cnc1Cl)c2ccc3nc(N)sc3c2,0.5094
CC(C)n1nc(c2ccc(O)cc2)c3c(N)ncnc13,0.51
CN1CCN(CC1)c2cnc3c(nc(cn23)c4cccc(O)c4)N5CCOCC5,0.512
COc1cc(ccc1N)c2nn(C3CCCC3)c4ncnc(N)c24,0.52
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCc4ccncc4)n3,0.5228
Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(F)c(O)c4,0.525
CS(=O)(=O)N1CCN(CC1)c2cnc3c(nc(cn23)c4cccc(O)c4)N5CCOCC5,0.526
Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ccc5c4,0.531
CN(c1cncc(c1)c2ccc3nc(NC(=O)C)sc3c2)S(=O)(=O)c4ccc(Cl)cc4,0.5392
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCCO)n3,0.5399
Oc1cccc(c1)c2cn3cc(CN4CCNC(=O)C4)nc3c(n2)N5CCOCC5,0.54
CC1(C)OCCn2c1nc3c(nc(nc23)c4ccc(N)cc4)N5CCOCC5,0.541
COc1cc(ccc1F)c2nn(C(C)C)c3ncnc(N)c23,0.543
COc1cc(F)c2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCOCC6)cc4C3=O)c2c1)c7c(C)nn(C)c7C,0.55
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4c(F)cc(OC)cc34)c5c(C)n[nH]c5C)\C(=O)c2c1,0.55
CC(=O)Nc1nc2ccc(cc2s1)c3csc(n3)S(=O)(=O)c4ccccc4F,0.5556
C1CN(CCO1)c2ncnc3c2oc4ncccc34,0.56
COc1ccc(cc1OC)c2nn(C[C@H](C)CO)c3ncnc(N)c23,0.57
CC(=O)Nc1nc(C)c(s1)c2cncc(c2)S(=O)(=O)NCCO,0.57
Oc1cc(F)ccc1c2oc(C=C3SC(=O)NC3=O)cc2,0.5705
COc1cccc(c1)c2nc(N3CCOCC3)c4cc(O)ccc4n2,0.6
COc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)NCCN(C)C)cc2)N4CCOCC4,0.6
CN1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(OC5COC5)nc(n4)N6CCOCC6)cc2,0.6
COc1ccc2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N(C)C)cc4C3=O)c2c1)c6c(C)nn(C)c6C,0.6
CCn1cc(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)N(C)CCN(C)C)cc3C2=O)c5cc(OC)ccc15,0.6
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)NCCN)cc4C3=O)c(c5ccccc5)n2CCN6CCN(C)CC6,0.6
CNCCNC(=O)c1ccc(NC(=O)Nc2ccc3O\C(=C/c4c(C)n(CCN5CCN(C)CC5)c6ccc(OC)cc46)\C(=O)c3c2)cc1,0.6
COc1cc(F)c2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCN(CCO)CC6)cc4C3=O)c2c1)c7c(C)nn(C)c7C,0.6
Fc1ccc(c(F)c1)S(=O)(=O)Nc2cncc(c2)c3ccc4ncc(c5nn[nH]n5)n4c3,0.6
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCCCN4CCOC4=O)n3,0.6012
CCOc1ccc(cc1OC)c2nn(C3CCCCC3)c4ncnc(N)c24,0.615
COCCCNC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccnc4,0.617
N#Cc1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,0.618
CCOc1ccc(cc1OC)c2nn(C(C)C)c3ncnc(N)c23,0.62
CC(=O)c1c[nH]c2ncc(cc12)c3cncc(NS(=O)(=O)c4ccccc4)c3,0.62
CC(CN1CCOCC1)Oc2cncc(c2)c3ccc4nc(NC(=O)C)sc4c3,0.6372
CC1(C)OCCn2c1nc3c(nc(nc23)c4ccccc4NS(=O)(=O)C)N5CCOCC5,0.638
OCc1cn2cc(nc(N3CCOCC3)c2n1)c4cccc(O)c4,0.639
Cc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,0.64
CC(=O)Nc1nc2ccc(nc2s1)c3cccc(N)c3,0.6415
CC(C)n1nc(c2ccc3c(ccn3C)c2)c4c(N)ncnc14,0.642
Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(F)c(O)c4,0.65
Nc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,0.65
COc1cc(F)c2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCN(C)C(C)C6)cc4C3=O)c2c1)c7c(C)nn(C)c7C,0.65
CC(C)n1nc(c2ccc3[nH]ccc3c2)c4c(N)ncnc14,0.652
Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(F)c(O)c4,0.66
C(Cc1cccnc1)Nc2cc(nc(n2)N3CCOCC3)c4cccc5[nH]ncc45,0.66
CC(C)(C)OC(=O)Nc1nc2ccc(cc2s1)c3oc(NS(=O)(=O)c4ccc(F)cc4)nn3,0.6634
CN1c2ncc(cc2NC1(C)C)c3ccc4nc(NC(=O)C)sc4c3,0.6638
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCCCO)n3,0.6639
Nc1nc2ccc(cc2s1)c3oc(NS(=O)(=O)c4ccc(F)cc4)nn3,0.6647
Cl.Oc1cccc(c1)c2nc(N3CCOCC3)c4sccc4n2,0.668333333
Cc1nc2ccccn2c1c3ccn(n3)S(=O)(=O)c4ccc(F)cc4,0.67
Nc1ncc(cc1C(F)(F)F)c2cnc3sc(nn23)c4ccc5[nH]ccc5c4,0.676
CCOC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,0.676
CCNC(=O)Nc1ccc2ncc(Nc3ccc(NC(=O)C)cc3)nc2n1,0.677
Cc1nc(N)nc2N(CC(C)(C)O)C(=O)C(=Cc12)Br,0.68
CCNC(=O)Nc1ccc2ncc(Nc3cccc(c3)C(=O)NC)nc2n1,0.683
CC1(C)OCCn2c1nc3c(nc(nc23)c4ccnc(N)c4)N5CCOCC5,0.685
COc1cc(C)c(cn1)c2ccc3nc(NC(=O)C)sc3c2,0.6878
Oc1cccc(c1)c2nc(cc(n2)c3ccc(Cl)cc3)N4CCOCC4,0.69
CC(=O)Nc1cn2nc(ccc2n1)c3cc(NS(=O)(=O)c4ccc(F)cc4)c(Cl)nn3,0.691
Nc1ncnc2c1c(nn2CCCC#N)c3ccc(F)c(O)c3,0.693
COCCNc1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2,0.6955
Clc1ccc(cc1)N2C(=Nc3ccccc3C2=O)CSc4ncnc5[nH]cnc45,0.7
COC[C@H]1OC(=O)c2coc3C(=O)C4=C([C@@H](C[C@@]5(C)[C@H]4CCC5=O)C(=O)OCN(C)c6ccc(c7nonc67)[N+](=O)[O-])[C@]1(C)c23,0.7
N[C@H]1CCC[C@@H](CC(=O)Nc2cccc(c2)c3nc(cc(n3)c4cccc(CO)c4)N5CCOCC5)C1,0.7
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCOCC5)cc3C2=O)c6cc(OC)ccc16,0.7
Cn1ncc2c(Nc3ccc(cc3)C(=O)N)nc(Nc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCOCC6)cc4)nc12,0.7
COc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,0.705
CC(=O)Nc1nc2ccc(cc2s1)c3ccc(OC(F)F)nc3,0.7167
Oc1cccc(c1)c2cc(NCc3cccnc3)nc(n2)N4CCOCC4,0.72
CC(C)n1nc(C)nc1c2cn3CCOc4cc(F)c(cc4c3n2)[C@H](C)N5CCN(CC(C)(C)O)CC5,0.7236
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCCCCO)n3,0.7267
CC(=O)c1c[nH]c2ncc(cc12)c3cnc(N)c(c3)S(=O)(=O)N4CCOCC4,0.73
Cc1nc2c(nc(cn2c1C3=CCNCC3)c4cccc5[nH]ncc45)N6CCOCC6,0.731
CN1CCN(CC1)C(=O)c2cn3cc(nc(N4CCOCC4)c3n2)c5cccc6[nH]ncc56,0.741
CCNC(=O)Nc1ccc2ncc(nc2n1)c3ccc(NC(=O)COCCOC)cc3,0.749
CCC(C)n1nc(c2ccc(C)c(O)c2)c3c(N)ncnc13,0.75
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4c(F)cc(OC)cc34)c5c(C)nn(C)c5C)\C(=O)c2c1,0.75
CC(C)n1nc(c2ccc3ccc(C)nc3c2)c4c(N)ncnc14,0.752
Cc1nc2ccc(Cl)cn2c1c3ccn(n3)S(=O)(=O)c4ccc(F)cc4,0.76
C(Cc1ccncc1)Nc2cc(nc(n2)N3CCOCC3)c4cccc5[nH]ncc45,0.77
CC(=O)NCCNC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,0.776
Cc1ccc(cn1)c2cn3cc(CN4CCN(CC4)S(=O)(=O)C)nc3c(n2)N5CCOCC5,0.776
Cl.CN(N=Cc1cnc2ccc(cn12)C(=O)N)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],0.78
COc1ccc(cc1)S(=O)(=O)n2ccc(n2)c3c(C)nc4ccc(nn34)c5ccc(OC)c(OC)c5,0.781
CC(=O)Nc1cn2nc(ccc2n1)c3ccnc(F)c3,0.782
C[C@@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,0.784
CNC(=O)c1ccc(cc1F)c2ccc3c(c2)nc(Nc4cc[nH]n4)n3c5nc(C)nc(NC)n5.CNC(=O)c6ccc(cc6F)c7ccc8nc(Nc9cc[nH]n9)n(c%10nc(C)nc(NC)n%10)c8c7,0.787953
CCNc1nc(C)c2C=C(C(=O)N(C3CCCC3)c2n1)c4cccc(OC)c4,0.792
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCC(F)C4=O)c3,0.7935
CC(C)n1nc(c2ccc3nc(Cl)ccc3c2)c4c(N)ncnc14,0.8
CN(N=Cc1cncc2ccccc12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],0.8
CNCCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(OC)nc(n3)N4CCOCC4)cc1,0.8
COc1ccc2c(c1)c(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(NC(=O)CCN(C)C)cc5)cc4C3=O)c(C)n2CCN6CCN(C)CC6,0.8
COc1cc(F)c2[nH]c(c(\C=C\3/Oc4ccc(NC(=O)NCCN(C)C)cc4C3=O)c2c1)c5c(C)nn(C)c5C,0.8
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCCN(C)C)cc3C2=O)c5cc(OC)ccc15,0.8
CCOC(=O)c1cnc2ccc(cn12)c3cncc(NS(=O)(=O)c4ccccc4)c3,0.8
O=S(=O)(Nc1cncc(c1)c2ccc3ncc(c4nn[nH]n4)n3c2)c5ccccc5,0.8
COc1ccc(cc1S(=O)(=O)N(C)N=Cc2cnn3ccc(cc23)C#N)[N+](=O)[O-],0.8
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCCn4cc(cn4)c5ncnc6c(C)c2sc56,0.8
CC(C)n1nc(c2cc(O)cc(Br)c2)c3c(N)ncnc13,0.802
COc1ccc(cc1OC)c2c[nH]c3ncc(cc23)c4cncc(NS(=O)(=O)c5ccccc5)c4,0.806
COc1ccccc1Sc2nccc(n2)c3ccc4nc(NC(=O)C)sc4c3,0.8094
Cc1nc(N)nc2N(C3CCOCC3)C(=O)C(=Cc12)c4cnc(O)nc4,0.81
CCOc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,0.813
C(N1CCC2(CCNCC2)CC1)c3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67,0.813
C(Cc1cccnc1)Nc2nc(cc(n2)c3cccc4[nH]ncc34)N5CCOCC5,0.82
Cc1nc2ccc(nn2c1c3cnc(N)c(c3)C(F)(F)F)c4ccc(OCC5(COC5)NC(=O)OCc6ccccc6)cc4,0.821
COc1ccc(cn1)C2=Cc3c(C)nc(NCC(C)(C)O)nc3N(C4CCCC4)C2=O,0.83
Cn1ccc2cc(ccc12)c3nn(C4CCCC4)c5ncnc(N)c35,0.831
COc1ccc(OC)c(Sc2nccc(n2)c3ccc4nc(NC(=O)C)sc4c3)c1,0.8312
CN(C)CCNC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccnc4,0.832
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCOC4=O)c3,0.8368
CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)c5ncnn5C6CCN(CC6)C(C)(C)C,0.83742
CC(=O)Nc1nc2ccc(cc2s1)c3csc(n3)S(=O)(=O)c4ccccc4,0.8455
C(N1CC2CNCC2C1)c3cn4cc(nc(N5CCOCC5)c4n3)c6cccc7[nH]ncc67,0.851
COc1ncccc1C2=Cc3c(C)nc(N)nc3N(C4CCCC4)C2=O,0.856
CCOC(=O)C.CN(N=Cc1cnc2ccccn12)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],0.86
Oc1cccc(c1)c2cc(nc(OCc3ccccn3)n2)N4CCOCC4,0.86
Oc1cccc(c1)c2cc(nc(NCc3ccncc3)n2)N4CCOCC4,0.86
Nc1ncnc2c1c(nn2[C@H]3CCNC3)c4ccc(Cl)c(O)c4,0.863
Oc1cccc(c1)c2cc(nc(NCc3cccnc3)n2)N4CCOCC4,0.88
CN(C)C(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45,0.891
NC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4c(F)ccc5[nH]ccc45,0.891
Oc1cccc(c1)c2cn3c(cnc3c(n2)N4CCOCC4)N5CCNCC5,0.897
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(NC4CCOCC4)n3,0.8998
Oc1cccc(c1)c2cc(NCc3ccccn3)nc(n2)N4CCOCC4,0.9
COc1cccc(c1)c2onc(n2)C3=Cc4cc(OC)ccc4NC3=O,0.9
COc1ccc2[nH]cc(\C=C\3/Oc4ccc(NC(=O)Nc5ccc(cc5)C(=O)N6CCN(C)CC6)cc4C3=O)c2c1,0.9
CCn1c(C)c(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)C5CCN(C)CC5)cc3C2=O)c6cc(OC)ccc16,0.9
CN(N=Cc1cnn2ccc(cc12)C#N)S(=O)(=O)c3cc(ccc3C)[N+](=O)[O-],0.9
COc1ncc2cc1NS(=O)(=O)c3cccc(c3)C(=O)NCc4cccc(c4)c5cnn6ccc2nc56,0.9
Cc1ccc(cc1S(=O)(=O)n2ccc(n2)c3cnc4ccc(Br)cn34)[N+](=O)[O-],0.9009
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(Sc4ccccc4C(C)(C)C)n3,0.9084
CC(C)Nc1cc(cnc1OCCN(C)C)c2ccc3nc(NC(=O)C)sc3c2,0.9144
COc1cccc(NC(=O)NCCCOc2ccc(cc2OC)c3ccc4nc(C)c(c5cnc(N)c(c5)C(F)(F)F)n4n3)c1,0.925
CN(c1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2)S(=O)(=O)c4cn(C)cn4,0.9289
Nc1ccc(cc1)c2nc(N3CCOCC3)c4cc(O)ccc4n2,0.93
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,0.94
NC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ccc45,0.944
CCn1cc(\C=C\2/Oc3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCN(C)CC5)cc3C2=O)c6cc(OC)ccc16,0.95
CNCCNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4c(F)cc(OC)cc34)c5c(C)nn(C)c5C)\C(=O)c2c1,0.95
CNC(=O)Nc1ccc2O\C(=C/c3c(c4c(C)nn(C)c4C)n(CCN5CCNCC5)c6ccc(OC)cc36)\C(=O)c2c1,0.95
CS(=O)(=O)Nc1cccc(c1)c2c[nH]c3ncc(cc23)c4cncc(NS(=O)(=O)c5ccccc5)c4,0.95
CC(C)(C)Nc1cc(cnc1Cl)c2ccc3nc(N)sc3c2,0.9649
CC(=O)Nc1cn2nc(ccc2n1)c3cccc(N)c3,0.982
CC(Oc1cnc(Cl)c(c1)c2ccc3nc(NC(=O)C)sc3c2)C#N,0.9834
Cc1nc2ccc(nn2c1c3cnc(N)c(c3)C(F)(F)F)c4ccc5OCOc5c4,0.985
COc1ccc(cc1F)c2cccc3nc(NC(=O)C)sc23,0.9975
CC(C)n1nc(c2cccc(c2)S(=O)(=O)N)c3c(N)ncnc13,1
Cc1ccc(cc1)C2C3=C(CC(C)(C)CC3=O)Nc4c2c(nn4c5ccc(C)cc5)C(C)(C)C,1
NC(=O)C1CCN(CC1)c2cccc(c2)c3nc(cc(n3)c4cccc(O)c4)N5CCOCC5,1
NCc1cccc(c1)C(=O)Nc2cccc(c2)c3nc(cc(n3)c4cccc(CO)c4)N5CCOCC5,1
Oc1cccc(c1)c2cc(NCc3ccncc3)nc(n2)N4CCOCC4,1
Cl.CCn1nnc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN(C)C)cc3)N5CCOCC5,1
C[C@@]12[C@H](O)CC(=O)c3coc(C(=O)c4c5CCC(=O)c5ccc14)c23,1
CC(C)Oc1nc(nc(n1)c2ccc(NC(=O)Nc3ccc(cc3)C(=O)N(C)CCN(C)C)cc2)N4CCOCC4,1
COc1ccc2[nH]c(c(C=C3Oc4cc(O)cc(O)c4C3=O)c2c1)c5cccnc5,1
CNC(=O)Nc1ccc2O\C(=C/c3c([nH]c4ccc(OC)cc34)c5cnn(C)c5C)\C(=O)c2c1,1
Cn1ncc2c(Nc3ccc(cc3)C(=O)N)nc(Nc4ccc(NC(=O)Nc5cccnc5)cc4)nc12.OC(=O)C(F)(F)F,1
Fc1ccc(NS(=O)(=O)c2cncc(c2)c3ccc4nccc(c5ccncc5)c4c3)c(F)c1,1
COc1ccc(cn1)c2nc(N3CCOCC3)c4nc(CN5CCN(CC5)S(=O)(=O)C)cn4c2Cl,1
Oc1cccc(c1)c2cc(nc(NCc3ccccn3)n2)N4CCOCC4,1
CN(Cc1cc2nc(nc(N3CCOCC3)c2s1)c4cnc(N)nc4)S(=O)(=O)C,1
CN1CCN(CC1)C(=O)c2cccc(c2)c3cc4nc(nc(N5CCOCC5)c4s3)c6cnc(N)nc6,1
Cc1ccc(cc1S(=O)(=O)n2ccc(n2)c3c(C)nc4ccc(Br)cn34)[N+](=O)[O-],1.002066667
Cc1nc2ccc(nn2c1c3cnc(N)c(c3)C(F)(F)F)c4ccc(OCC5(COC5)NC(=O)OC(C)(C)C)cc4,1.008
COc1cc(ccc1OC2CCNCC2)c3ccc4nc(C)c(c5ccc(cc5)S(=O)(=O)C)n4n3,1.044
Nc1ccc(cc1)C#Cc2n[nH]c3ccccc23,1.05
CN(c1cncc(c1)c2ccc3nc(NC(=O)C)sc3c2)S(=O)(=O)c4ccc(cc4)C(F)(F)F,1.0525
CC(C)n1nc(C)nc1c2cn3CCOc4cc(ccc4c3n2)N5CCCC5C6CCCCN6C,1.053849
CC(C)n1nc(c2ccc3occc3c2)c4c(N)ncnc14,1.06
COCCCOc1nccc(n1)c2ccc3nc(NC(=O)C)sc3c2,1.0624
CC(=O)Nc1nc2ccc(cc2s1)c3cncc(OCCN4CCCC4=O)c3,1.0762
CC(=O)Nc1nc2ccc(cc2s1)c3ccnc(OCCc4cccnc4)n3,1.0984
